"","UID","ALUMINUM","AMMONIA_N","ANC","CALCIUM","CHLORIDE","COLOR","COND","DOC","MAGNESIUM","NITRATE_N","NITRITE_N","NTL","PH","POTASSIUM","PTL","SILICA","SODIUM","SULFATE","TURB","CHLX","CHLL","OXYGEN","TEMPERATURE","DEPTH","CONDUCTIVITY","SECCHI","AREA_HA","ELEVATION","ABUNDANCE","PERIM_KM","INDEX_LAT_DD","INDEX_LON_DD","MMI_BENT_NLA12","MMI_ZOOP_NLA6","AMITOTAL","LitCvrQc3OE","LitRipCvrQc3OE","RDis_IX","RVegQc3OE","MICX","ATRAZINE","METHYLMERCURY","TOTALHG","URBAN","LAKE_ORIGIN"
"686",7490,0,0.01,1719,28.68,70.336,30,427,5.83,8.216,0.002,0,0.694,7.82,2.649,124,13.953,42.96,15.264,2.67,41.6,20.96,4.36,24.94,0.6,445.4,1.1,4.448670045,68.26,1155,1.275294645,41.340167,-73.670391,31.3,67.1,1.3025,1.456645349,0.833911464,0.468181818,0.622248003,0.08741,0,1,133.69,"Yes","NATURAL"
"687",7496,0.012,0.015,4653,12.63,234.135,19,1196,10.57,20.44,0.002,0,1.013,9.26,2.419,17,2.051,226.2,19.568,2.09,7.466666667,12.74,8.2,24.825,0.375,1200,1.46,80.02414006,6.69,1786,3.579287859,29.12702,-95.58322,28.6,49.13,0.895,0.80400687,0.579918853,0.522727273,0.268397332,0.04892,0,0.4,15.45,"Yes","MAN_MADE"
"688",7497,0.011,0.0045,226.7,3.632,0.174,12,29.2,0.76,0.754,0.043,0.001,0.088,7.43,0.566,18,1.293,0.516,2.489,2.27,2.356,0.78,5.4225,15.9066666666667,5.60714285714286,304.857142857143,3,182.0558458,2428.03,1039,7.135302597,43.30978,-109.85434,73.5,68.92,0.045,1.076676894,1.071689359,0,1.123343509,0.06701,0,0.93,137.25,"No","NATURAL"
"689",7498,0,0.0026,116.1,1.418,0.148,13,12.1,0.77,0.2,0.003,0,0.044,6.94,0.238,15,1.266,0.483,0.685,0.51,14.08,1.74,9.86666666666667,17.922,2.6,378.333333333333,6.875,13.02859777,3200.37,1108,1.798892468,42.73385,-109.09272,50.3,68.53,0,1.585990609,1.61449195,0,1.746841206,0,0,0.14,34.51,"No","NATURAL"
"690",7499,0.003,0.0024,149.4,2.45,0.307,9,19.79,1.11,0.319,0.002,0,0.05,7.23,0.45,12,1.645,0.688,1.535,0.36,0.54,0.5,5.03333333333333,10.6078947368421,9.96666666666667,2208.88888888889,11.875,2045.331917,2261,897,38.8447451,42.90311,-109.83102,75.2,76.13,0.035,5.636259874,4.696020684,0.115217391,4.532312917,0,0,0.16,39.87,"No","NATURAL"
"691",7500,0.002,0.0086,1945,27.03,1.305,33,191.5,9.79,7.794,0.002,0,0.519,8.31,0.728,30,11.872,2.289,2.368,2.47,14.64,28.56,3.58846153846154,11.2269230769231,10.6,269.423076923077,1.645,25.79552452,400.97,3597,2.040329074,46.83184,-92.69501,46.6,70.07,0.4575,1.485636188,1.327943043,0.17962963,1.34959571,0.23806,0,3.2,97.26,"No","NATURAL"
"692",7503,0.008,0.0067,280.2,3.713,0.611,23,34.8,7.09,1.104,0,0,0.506,7.47,0.92,37,1.065,1.197,1.247,2.53,6.348,6.05,9.9,22.175,1.2,124.64,1.05,2.959573404,63.75,1224,0.920207879,33.59295,-88.51207,70,68.68,0.4925,0.756062663,0.844214245,0.292857143,0.89218036,0.08201,0,0.6,125.75,"No","MAN_MADE"
"693",7504,0.008,1.72,2033,11.36,20.504,43,295,9.61,2.147,0.024,0.003,6.188,7.76,6.164,1689,21.78,45.82,11.342,13.13,217.6,75.2,1.74285714285714,29.0666666666667,1.18,257.375,0.35,1.917795647,96.22,2261,0.558763588,32.309227,-89.023814,35.3,49.08,0.6875,0.923286713,0.547593692,0.91416309,0.038383956,0.07081,0,0.21,74.79,"No","MAN_MADE"
"694",7512,0,0.062,2825,39.72,3.568,36,824,13.36,20.17,0.002,0,1.223,9.15,7.699,346,1.427,116.1,283.565,1.32,0.334,10.3,5.76,23.36,1.96,853.6,2.15,3.620381011,569.78,2472,0.821736319,45.091439,-100.492873,41.6,38.75,1.7025,2.279723831,0.960995208,0.925373134,0.12566096,0.07996,0.09,1.1,75.8,"No","MAN_MADE"
"695",7518,0,0.035,13520,7.46,50.559,18,1697,24.46,137.4,0.002,0,2.085,9.33,70.78,88,27.187,176.4,292.743,5.19,19.15,14.62,7.16,23.58,1.12,1683.8,0.83,12.91514756,534.11,34648,1.49556507,47.074712,-99.63073,33.1,37.18,0.165,0.253307481,1.50798661,0.545833333,2.414318604,0.16339,0,0.26,33.22,"No","NATURAL"
"696",7520,0.003,0.017,1137,18.35,12.571,20,174,3.17,4.474,0.038,0.003,0.343,8.46,1.171,20,2.157,9.324,9.149,0.87,3.394285714,3.73,9.20891891891892,15.1278378378378,18.8216216216216,173.9,3.05,107359.9005,28.85,1108,962.1652051,44.12642,-73.412,41.6,49.1,0,0.57044087,0.173136032,0,0.059615169,0.0675,0,0.38,83.85,"Yes","NATURAL"
"697",7526,0,0.016,5837,65.05,21.895,30,1580,15.4,119.7,0,0,2.713,8.93,23.94,317,39.788,134.4,598.778,30.32,82.24,88,8.24166666666667,24.2566666666667,1.08333333333333,1617,0.525,194.205161,563.54,29380,14.57879756,47.21146,-99.34187,31.3,40.07,0.295,0.768692562,0.2870364,0.500746269,0.101312121,0.90428,0,1.1,53.44,"No","NATURAL"
"698",7527,0.006,0.018,494.3,11.78,16.261,19,165.8,2.03,7.252,5.6,0.053,5.8,7.35,3.334,50,12.767,5.058,5.689,1.12,3.686153846,4.84,8.6,26.6,0.166666666666667,172.666666666667,0.65,21.09182722,8.69,1334,2.864234526,39.24322,-75.85558,27.7,73.7,0.9025,0.487985595,0.466311122,0.291111111,0.45639091,0,0.17,1.1,136.08,"No","MAN_MADE"
"699",7528,0,0.0064,872.1,16.24,85.31,28,397,7.04,4.182,0.002,0,0.445,7.69,1.585,10,0.841,56.14,10.58,0.95,4.4,16.16,3.35555555555556,20.6666666666667,3.08888888888889,366.777777777778,3.5,12.21798205,325.04,1829,1.377142021,41.1322,-81.23499,53.1,85.72,0.915,1.152445483,1.116592769,0.823417722,1.06851409,0.16769,0,1.7,352.11,"Yes","NATURAL"
"700",7529,0.182,0.047,3070,28.1,56,5,528,5.59,24.9,0.005,0,0.428,8.66,2.01,33.6,13.6,35.6,33.2,0.57,17,6,9.3,23.525,1.5,267.14,1.96,4.667632946,55.78,13382,0.843198756,37.246855,-121.872328,42.4,50.53,0.5925,0.557818422,0.584865638,0.902912621,0.598263582,0.07313,0,14,128.92,"Yes","MAN_MADE"
"701",7530,0.113,0.018,2093,25.78,50.822,25,415,21.61,18.51,0.002,0,4.763,9.17,13.06,132,2.477,25.01,30.635,37.85,80.9,72.93,7.15,30.25,0.375,406.75,0.125,12408.32607,19.85,4032,58.45170408,28.57397,-81.6441,18.3,66.72,0.62,0.462654048,0.531049341,0.178571429,0.53876153,0.2797,0,0.67,144.19,"Yes","NATURAL"
"702",7531,0.003,0.0097,487.7,6.208,10.03,29,95.3,8.43,3.297,0.003,0,0.854,7.63,2.419,70,5.012,6.726,4.86,3.72,34.48888889,26.97,5.95714285714286,29.7428571428571,2.14285714285714,94.2857142857143,0.65,3360.424755,20.82,2684,133.2590695,30.41624,-84.58564,30.2,56.47,0.1375,0.402487999,0.55317444,0.342857143,0.736728346,0.17308,0,0.08,5.52,"Yes","MAN_MADE"
"703",7532,0.372,0.12,26.5,1.765,11.121,210,62.1,17.76,1.037,0.024,0,0.596,4.88,0.473,35,2.659,6.832,4.139,3.32,2.125,4.75,5.51428571428571,30.1571428571429,1.04285714285714,61.8571428571429,0.475,719.2747735,46.63,2983,9.96418038,30.22533,-82.43329,53,49.57,0,0.692998627,1.955244745,0,2.825408904,0.08045,0,1.5,179.86,"No","MAN_MADE"
"704",7533,0,0.034,2949,43.12,20.942,20,431,1.63,15.6,0.414,0.001,0.665,8.96,3.614,58,29.572,23.32,44.401,0.97,2.456,1.25,7.888,19.276,1.198,442.2,2.475,21.25854419,1338.82,1192,3.992512505,43.0792,-112.6888,31.9,64.6,0.9625,0.785438356,1.009917589,0.714529915,1.167179825,0,0,0.23,10.42,"No","MAN_MADE"
"705",7534,0.006,0.01,159.856,3,9,6,54.8,2.4,0.61,0.05,0,0.2,7.3,0.44,6,1.1,5.4,2,0.6,2.02,1.35,7.01578947368421,17.9894736842105,8.97368421052632,48.0526315789474,6.95,537.0273064,129.68,1102,14.10139974,44.02721,-70.52102,49.5,69.5,0.095,1.213259885,0.682682063,0.55952381,0.645489893,0,0,2,136.99,"No","NATURAL"
"706",7535,0.011,0.011,795.6,14.62,4.843,10,112.2,5.77,1.761,0.002,0,0.456,8.66,1.457,20,1.87,3.884,6.876,2.14,8.576,8.1,5.95,24.7833333333333,1.14,25.26,1.2,7.809251811,123.47,1507,1.833389239,34.3144,-88.5924,55.6,49.97,0.5625,1.254343799,0.889422452,0.761111111,0.419479684,0,0.17,0.97,80.43,"No","MAN_MADE"
"707",7536,0,0.012,2536,37.48,35.213,15,382,8.13,15.9,0.002,0,0.804,8.95,5.752,39,13.656,17.76,21.104,1.96,11.04,4.76,6.05,22.45,2.625,412.875,2.325,45.95914066,1581.8,3511,5.401232139,43.76847,-103.51731,33.1,41.22,0.225,0.698473328,1.341865893,0.503921569,1.664768074,0.08042,0,0.78,108.11,"No","MAN_MADE"
"708",7537,0.004,0.011,271.1,1.567,3.289,34,42.3,8.83,0.921,0.002,0,1.084,7.12,1.555,70,7.814,5.16,0.891,8.9,64,34.3,4.04285714285714,24.5142857142857,2.1,87,0.65,34.2910015,61.6,8212,5.535706128,37.11895,-77.62902,33.1,46.28,0.5325,1.952950092,1.14004883,0.083333333,0.823346907,0.06167,0.07,1.8,177.26,"No","MAN_MADE"
"709",7538,0,0.0088,3620,25.49,8.125,10,399,4.11,28.04,0.003,0,0.479,9.29,3.817,69,32.908,19.34,29.275,0.92,2.712,2.9,7.11,23.91,4.49,538,3.7,24.05661757,362.94,3068,5.266322909,47.13147,-119.91277,43.2,34.92,0.2375,0.713260538,0.69885708,0.264285714,0.88984938,0.32072,0.08,0.3,27.89,"No","NATURAL"
"710",7543,0,0.022,8841,14.91,95.241,32,2600,23.44,202,0,0,1.981,9.85,58.55,53,3.208,304.6,953.027,2.01,7.24,9.39,6.7,24.68,1.12,2592.4,1.65,35.57997894,540.21,3546,2.557772717,47.17379,-99.77033,34.2,34.3,0.1625,0.191224928,1.069950643,0.504761905,1.70729685,0.10947,0,0.44,49.24,"No","NATURAL"
"711",7544,0.013,0.051,563.9,9.555,18.813,62,128.3,7.03,1.388,0.005,0.001,0.45,7.78,1.548,18,1.085,12.62,4.029,1.63,6.192,3.7,4.05,23.1166666666667,0.831666666666667,106.333333333333,2.15,4.074796615,92.72,1453,1.385344576,42.9422,-71.2365,64.6,49.9,0.838888889,0.874888916,0.943093848,0.141791045,0.944510125,0.09047,0,0.77,76.92,"Yes","MAN_MADE"
"712",7548,0.006,0.013,1554,24.56,6.286,18,202,4.73,6.68,0.003,0,0.84,8.57,2.146,53,12.112,6.219,16.346,5.13,32.48,19.76,3.47272727272727,21.8625,2.14285714285714,366.777777777778,0.55,592.288877,191.88,3372,24.00982894,39.26605,-86.41625,46.8,55.15,0.230555556,0.303155509,0.458493775,0.654916475,0.544780751,0.05295,0.06,0.54,52.63,"No","MAN_MADE"
"713",7549,0.016,0.075,3519,19.52,13.186,38,395,9.96,12.11,0.002,0,0.954,9.04,18.53,44,6.724,41.62,13.069,1.34,4.88,4.7,3.104,21.59,1.478,427.2,2.4,81.79210447,1452.11,2986,8.713620894,43.3294,-113.92779,39.1,70.2,0.377272727,0.516386871,0.707741233,0.431899642,0.836135455,0,0,1.7,60.47,"No","NATURAL"
"714",7552,0,0.024,2179,306.5,23,30,5850,16.5,357.3,0,0,2.238,9.85,21.62,390,2.676,828,3853.697,3.43,59.73333333,60.3,12.2,23.4,0,5914,0.55,15.18813017,1163.59,4027,2.196261863,43.18477,-104.01907,18.3,27.88,0.875,0,0.023847223,0.403225807,0.040171691,0.11317,0,0.66,51.85,"No","MAN_MADE"
"715",7558,0.014,0.0064,734.5,11.4,23.786,28,162.2,3.78,5.713,0.002,0,0.57,9.76,2.97,42,9.522,9.4,4.936,4.35,26,23.28,10.4833333333333,28.0166666666667,0.833333333333333,172.333333333333,0.75,77.27868199,101.6,3834,8.410327081,39.12212,-77.1295,36.5,42.93,0.175,0.421146971,0.323101951,0.775918762,0.318767687,1.95323,0,0.24,44.6,"Yes","MAN_MADE"
"716",7559,0,0.03,4849,48.64,16.103,45,1022,20.18,47.86,0,0,5.738,9.37,25.73,599,19.052,112.2,293.8,61.47,460.8,446.4,13.8857142857143,24.4257142857143,1.02857142857143,1035.28571428571,0.11,1718.487658,549.48,4141,87.40912022,48.72463,-102.12305,27.2,38.52,0.175,0.121754187,0.206408956,0.807692308,0.267958148,4.9078,0.06,0.08,78.84,"No","MAN_MADE"
"717",7560,0.014,0.003,263.6,2.39,23.391,22,117,2.68,2.287,0.003,0,0.171,7.84,0.933,20,14.199,16.25,4.516,0.4,2.832,1.36,5.22818181818182,16.8363636363636,4.13636363636364,121.818181818182,3.85,13.43488896,19.36,953,3.356220124,43.85348,-124.14714,51.4,71.87,0.33,1.192483328,0.907117412,0.32972973,0.798662153,0,0,0.97,140,"No","NATURAL"
"718",7563,0.027,0.0133,1460,16.8,0.29,25,156,4.32,6.73,0.005,0,0.34,6.95,0.51,29.5,1.54,2.24,0.4,1.01,5,4.9,7.45,18.375,1.5,157.75,2.18,1.033384661,1811.55,2338,0.418172977,39.726058,-122.84196,45.2,48.77,0.97,1.163135683,1.015260901,0.406097561,0.941833908,0.11042,0,0.84,66.82,"No","NATURAL"
"719",7564,0.005,0.01,1142,21.2,20.395,22,181.9,5.57,1.735,0.002,0,1.555,9.84,2.19,124,10.485,12.87,1.845,27.02,70,60,10.04,31.26,0.7,189.2,0.29,44.46178251,0.29,4373,9.164517495,37.29807,-76.617503,38.8,62.7,0,0.796538955,0.762051424,0.192857143,0.923589358,18.34835,0,0.75,38.96,"Yes","MAN_MADE"
"720",7565,0.006,0.0097,2370,43.98,22.06,10,302,3.18,1.222,0,0,0.298,8.72,1.603,15,3.871,18.78,6.936,1.08,1.765,11.76,4.4,24.5909090909091,4.02727272727273,321.545454545455,3.45,129.6503976,8.76,5095,6.09187,37.30954,-76.70388,49.6,52.22,0.2725,1.138151265,1.321193539,0,1.559032459,2.06,0.29,0.36,96.87,"Yes","MAN_MADE"
"721",7570,0.001,0.01,79.928,1.4,1,25,19,4,0.51,0.05,0,0.3,7.3,0.28,6,2.7,0.94,2,0.61,4.565,2.63,7.69259259259259,10.6074074074074,12.5925925925926,18.7777777777778,3.685,51.55268124,330.37,1808,3.989093651,44.50568,-70.72172,18.8,75.17,0.035,1.382061062,0.721796699,0.674561404,0.496690344,0,0,2.4,214.69,"No","NATURAL"
"722",7571,0.007,0.0052,293,5.27,1.435,8,47.1,3.47,1.134,0.003,0,0.27,7.54,1.042,20,6.603,1.329,4.914,1.34,3.552,3.18,5.9125,29.3833333333333,1.51666666666667,452,2.75,63.7276088,161.23,1205,6.887094349,34.65396,-88.73232,54.5,60.7,0.29,1.822752193,1.289634584,0.655072464,0.708128795,0.07438,0.12,0.4,95.54,"No","MAN_MADE"
"723",7572,0.007,0.015,3505,50.44,68.617,32,584,9.79,22.2,0.002,0,2.129,9.37,5.692,572,2.738,37.6,26.741,26.24,81.6,88.4,8.1,26.9,0.233333333333333,593,0.25,327.1193671,291.82,2769,38.09773855,40.38076,-84.32321,25.8,33.3,0.01,1.937105639,1.28309508,0.621244635,0.892660958,0.08482,1.32,0.19,81.36,"Yes","MAN_MADE"
"724",7573,0,0.017,2248,15.5,2.458,18,201,6.44,17.5,0.002,0,0.659,9.46,1.095,38,16.535,1.98,0.0306,0.67,1.786666667,1.83,7.4,26.34,1.1,244,2.9,54.36967377,415.2,1341,3.480711541,46.70161,-95.74776,61.1,72.2,0.67,1.620033397,1.211933279,0.192857143,1.072276407,0,0.06,3.4,70.35,"No","NATURAL"
"725",7574,0,0.016,3200,22.09,7.59,32,306,15.23,28.88,0.002,0,1.699,8.98,3.386,82,36.582,3.018,2.943,1.08,3,2.9,9.5,25.975,0.325,348.5,1.1,7.57304878,351.13,2626,1.127885793,47.64344,-96.24232,70.2,48.3,0.83,0.193446924,0.16776984,0,0.186428966,0,0,0.15,42.42,"No","NATURAL"
"726",7579,0,0.027,2279,17.59,21.264,15,311,3.91,23.9,0.468,0.005,1.359,9.33,2.716,46,3.545,10.56,20.09,4.89,38.4,28.05,5.592,22.624,3.6,372.6,1.05,72.7512337,254.76,2785,6.371989759,39.60886,-84.97072,49.5,47.7,0.7225,1.514209067,2.045894241,0.129080119,2.454619074,1.72391,2.69,6.1,58.44,"No","MAN_MADE"
"727",7580,0,0.0043,264.9,3.61,0.361,12,32.6,2.79,0.604,0.002,0,0.141,8.15,0.627,12,2.572,1.226,2.439,0.38,1.860606061,1.79,7.69117647058824,10.2264705882353,17.8029411764706,30.8823529411765,4.9,731.5050852,2346,1561,18.47751127,43.00215,-109.865964,45.2,64.9,0,0.459993998,0.580258062,0.415966387,0.767525154,0.08201,0,0.86,117.09,"No","MAN_MADE"
"728",7581,0,0.013,3570,21.1,1.511,30,314,12.66,29.55,0,0,1.885,8.93,5.03,69,6.78,2.799,0.111,16.95,30.13333333,30.4,7.84,25.66,0.6,328.8,0.6,3.956568953,411.64,3176,0.771927526,46.73226,-96.07649,49.6,72.15,0.87,0.684246753,0.665627161,0.023809524,0.69720001,0.79,0.1,3.2,73.68,"No","NATURAL"
"729",7582,0.002,0.0064,269.4,3.268,4.594,18,49.4,3.06,1.201,0.003,0,0.278,7.96,0.949,15,0.972,3.765,3.878,0.69,2.82,3.05,8.01666666666667,25.5666666666667,1.56666666666667,50,3.74,33.91858309,156.76,1184,3.128288958,41.84382,-72.10773,58.7,94.65,0.4525,0.883484616,0.919119701,0.277419355,1.029350872,0.08581,0,1.5,211.68,"Yes","MAN_MADE"
"730",7584,0,0.011,3271,45.67,4.104,18,310,6.29,12.48,0.003,0,0.568,8.54,1.582,20,4.986,2.94,2.183,0.76,3.466666667,3.52,2.1505,13.128,8.55,320.85,3.9,10.19051846,309.77,1197,1.275587004,41.5807,-84.9232,51.2,46.83,1.795,3.028424254,2.377081595,0.361904762,2.498489348,0,0.1,1.5,121.39,"No","NATURAL"
"731",7586,0.002,0.017,1115,23.01,3.227,48,125.7,9,0.754,0.002,0,0.731,7.98,0.918,64,11.105,2.234,1.41,9.58,49.12,10.66,8.5,28.66,0.66,131.8,0.575,18.43287407,2.67,3254,3.745423426,37.2968,-76.82047,56.6,53.3,1.06,1.209723417,1.156268208,0,1.253651364,0.05739,0,1.4,88.44,"Yes","MAN_MADE"
"732",7587,0.245,0.137,435.1,5.687,2.207,28,57.8,7.47,1.35,0.096,0.004,1.369,7.61,1.407,175,6.802,2.979,2.005,7.78,22.29333333,26.51,6.29,20.636,0.566,56,1,13.5957442,1998.3,3486,1.865670748,42.26009,-111.46988,54,42.58,0.011111111,0,0.055722944,0.236111111,0.081218947,0,0,0.3,54.05,"No","MAN_MADE"
"733",7588,0.001,0.01,2561,31.79,17.593,20,334,5.2,17.33,0.002,0,1.04,9.02,3.865,82,9.54,11.65,25.348,7.41,45.68,69.6,8.5825,22.61625,2.6325,344.625,1.725,504.1874845,1646.49,15307,16.59205179,42.88609,-111.95311,45.5,55.45,0.705555556,0.046440492,0.03197471,0.178571429,0.02756807,0.06522,0,0.47,42.9,"No","MAN_MADE"
"734",7589,0.006,0.0071,1035,17.25,4.134,15,163.2,3.79,5.703,0.002,0,0.428,8.52,1.374,19,2.724,5.107,21.31,2.01,5.893333333,4.96,6.72105263157895,22.34,0.58,173.9,2.1,55.32295042,139.07,4279,5.31821733,38.12427,-86.64764,46.6,74.88,0.89,1.351302655,1.50533304,0.346969697,1.203984401,0.06222,0.1,0.91,63.16,"No","MAN_MADE"
"735",7590,0.052,0.018,602,6.917,0.688,25,65.1,4.23,1.828,0.002,0,0.696,9.58,1.081,79,24.09,3.656,1.35,5.37,22.56,32.64,9.32,21.1425,0.945,66.5,1.05,4.431704145,1686.92,19349,0.985491844,44.21431,-111.61628,69.5,80.78,0.26,1.569860126,0.478282784,0.15,0.02800096,0,0,0.77,61.92,"No","MAN_MADE"
"736",7592,0,0.012,3258,43.68,48.943,22,497,5.63,20.72,0.002,0,0.558,8.47,2.299,16,5.099,28.23,24.132,1.78,2.813793103,2.45,4.35555555555556,14.0888888888889,12.037037037037,511.111111111111,2.5,407.1980919,296.1,2301,18.03547764,41.7141,-85.0426,31.1,72.63,0.425,0.179524341,0.458811968,0.895178197,0.634476401,0.04879,0.09,0.66,67.48,"Yes","NATURAL"
"737",7593,0,0.011,2484,24.29,16.572,32,492,5.91,30.38,0.005,0,0.473,9.07,1.962,27,9.818,33.22,109.439,0.76,0.867175573,0.66,8.21666666666667,21.1,0.166666666666667,478.233333333333,1,6.68675818,1706.69,1198,1.158992453,39.36466,-110.79962,47.2,49.2,0.6275,0.862899728,0.39463027,0.507692308,0.189704058,0.0641,0,0.08,27.85,"No","NATURAL"
"738",7595,0.006,0.02,732.4,12.2,7.74,20,101.6,5.05,2.24,0.04,0,0.78,7.5,1.14,52,0.439,4.16,5.57,15.17,52.69,72.62,6.1,25.75,0.725,119,1.15,1.628948681,226.32,2047,0.555233546,40.92317,-75.16187,53,62.13,0.9575,0.553407036,0.406558205,0.604347826,0.26642191,5.65,0.247,0.5,108,"Yes","MAN_MADE"
"739",7596,0.015,0.02,180.8,3.77,11.04,5,64.8,1.92,1.87,0.35,0.003,0.56,7.4,1,7,1.714,5.78,4.53,1.27,4,13.62,5.85541666666667,16.375,12.6875,87.625,4.15,448.9603055,272.8,1247,37.73801088,40.86894,-75.60051,49.2,67.85,0.06,0.496365093,0.615377319,0.537234043,0.607198677,0,0.094,0.46,180.2,"Yes","MAN_MADE"
"740",7597,0.008,0.01,259.766,3.6,2.46,31,42.7,4.9,1.1,0.05,0,0.3,7.5,0.66,6,3.8,1.8,2.51,0.6,3.044,1.87,7.36923076923077,13.0346153846154,11.8769230769231,39.1923076923077,4.16,272.7762509,385.45,2197,23.28124731,45.34454,-70.67757,60.9,84.62,0.17,0.633641009,0.63767503,0.15,0.727920408,0,0,3.6,304.81,"No","NATURAL"
"741",7598,0,0.1,715,9.63,10,27,105,8.31,3.82,0.05,0,0.81,8.36,2.394,7,1.55,4.51,10,1.37,3.06,2.57,9.6,31.3833333333333,1.58333333333333,120,3.95,5.123740445,212.74,1129,0.917673093,34.22839,-96.41856,50.7,49.73,0.725,1.494923438,1.088868608,0.27875226,0.880504771,0.15856,0,0.34,92.88,"No","MAN_MADE"
"742",7615,0.003,0.0048,259.4,2.108,15.349,12,82.6,2.01,1.57,0.002,0,0.173,7.55,0.819,18,11.717,10.12,3.019,0.62,1.013333333,0.98,15.1,28.725,4,45.5555555555556,4.4,14.48410414,68.29,1258,1.894197014,43.63032,-124.17878,72,68.12,0.202777778,2.82654282,1.348287271,0.341935484,0.880683289,0,0,0.71,72.06,"No","NATURAL"
"743",7621,0,0.021,7926,13.68,52.745,18,1325,8.35,64.05,0.003,0,0.8,9.22,23,20,6.708,192.6,257.703,1.04,2.008,8.11,13.7888888888889,22.3888888888889,4,1.78,4.4,16.15222627,277.6,2727,2.400541717,46.95921,-119.28866,35.9,65.37,0.095,0.374152795,0.630660795,0.862280702,0.909250354,0.92986,0.14,0.4,49.18,"No","NATURAL"
"744",7622,0.009,0.0054,165.7,1.434,15.616,38,73.5,4.71,1.388,0.002,0,0.181,7.59,0.584,12,3.164,10.19,0.843,1.01,2.711111111,7.39,8.19333333333333,20.1183333333333,0.9565,76.8333333333333,1.55,45.0475324,12.09,1032,8.521031034,43.50683,-124.23012,55.5,60.77,0.6425,1.744609944,0.979161458,0.45,0.755194154,0.07334,0,2.7,135.28,"No","NATURAL"
"745",7623,0.023,0.0066,161.8,1.276,0.143,22,15.1,2.67,0.197,0.002,0,0.166,7.2,0.206,23,9.069,1.411,0.417,0.44,1.252,1.95,7.11428571428571,8.85714285714286,7.11904761904762,17.4761904761905,4.64,7.763512398,2412.81,1212,1.394078184,45.86661,-113.55076,60.3,82.5,0.4,2.180800717,1.198713276,0,0.832196607,0.05482,0,0.46,248.73,"No","NATURAL"
"746",7625,0.011,0.0056,221.9,2.492,0.105,8,19.73,1.36,0.414,0,0,0.249,7.52,0.29,11,3.842,0.696,0.4,0.26,1.204,1.12,8.40769230769231,11.75,5.76923076923077,22.1538461538462,7.5,11.18528712,2675.93,1677,1.519749413,45.57721,-113.00423,53.6,85.65,0.035,1.549656715,1.370210489,0,1.401903156,0.06363,0,0.6,152.54,"No","NATURAL"
"747",7631,0,0.0059,122.8,1.605,0.118,11,13.72,0.51,0.184,0,0,0.059,7.01,0.343,14,1.348,0.449,1.016,0.3,1.032,4.63,7.3,8.355,2.75,85.1666666666667,4.95,32.04782099,3249.12,1026,3.606336017,42.71336,-109.17883,60.9,62.73,0.18,1.569860126,1.135825562,0.265384615,1.465214935,0,0,0.24,69.5,"No","NATURAL"
"748",7633,0,0.023,3750,45.88,26.521,22,474,5.62,27.34,0,0,2.256,8.55,2.518,411,10.15,11.96,35.311,23.42,72,73.6,5.412,26.93,0.27,471.2,0.19,1.956428257,264.21,2326,0.524480907,40.1531,-85.64597,45.5,67.28,0,0.429327732,0.610535359,0.798484849,0.747271701,0.05254,0.26,0.35,90.69,"Yes","MAN_MADE"
"749",7636,0.007,0.0047,517.8,10.57,16.001,18,126.4,4.13,1.881,0.002,0,0.353,7.76,1.909,12,2.857,9.042,7.576,1.11,4.52,4.71,4.55294117647059,21.3529411764706,6.17647058823529,134.235294117647,2.525,360.8496048,18.13,11346,53.12311166,37.35854,-76.84151,30,85.05,0.59,2.827608872,1.633223937,0.165384615,1.146542325,0,0,19,293.23,"Yes","MAN_MADE"
"750",7637,0.006,0.01,1756,36.44,153.589,20,724,5.14,13.49,0,0,0.845,9.06,3.456,41,3.536,89.04,38.268,3.63,36.25714286,31.31,3.80714285714286,18.0278571428571,5.57142857142857,850.071428571429,0.725,34.55700602,293.92,9999,3.20810299,41.0549,-81.54556,9.8,55.72,0.765,0.822051632,0.629259488,0.843617021,0.53901413,1.01812,0.11,1.3,266.67,"Yes","NATURAL"
"751",7640,0,0.01,682.9,11.71,17.452,22,197.4,6.8,4.243,0,0,0.869,8.5,5.719,60,14.557,16.13,29.981,4.66,40.64,40.48,5.37333333333333,30.9833333333333,2.43333333333333,191.666666666667,0.55,7062.473612,69.44,19944,191.0198307,32.79069,-94.60765,42.1,59.58,0.175,0.766771537,0.580819689,0.277419355,0.300652699,0.15668,0,0.4,37.97,"No","MAN_MADE"
"752",7642,0,0.0039,2827,23.62,5.771,5,337,1.79,13.81,0,0,0.219,9.27,6.445,79,48.039,27.27,29.738,0.44,1.466666667,0.66,7.88076923076923,14.2730769230769,13.0769230769231,370.769230769231,3.8,40.39461292,376.66,967,5.539658367,47.58948,-119.31923,42.4,48.57,0,1.525874805,1.493211664,0.292857143,1.413918003,0.07911,0.97,1.1,34.18,"No","MAN_MADE"
"753",7643,0.004,0.015,2089,25.07,4.19,20,205,2.86,10.76,0.002,0,0.266,8.69,0.072,17,2.186,2.17,4.756,0.88,1.34,1.23,6.677,18.65,1.76,205.34,3.85,31.45108714,2568.97,1400,3.577706571,39.71554,-111.29285,45.4,56.55,0.4875,1.241538387,0.411627186,0.817355372,0.179612224,0.10589,0,0.2,36.92,"No","MAN_MADE"
