"","SITE_ID","DATE_COL","DATECHEM","PH_FIELD","PH_LAB","COND","ANC","TURB","TOC","DOC","NH4N_PPM","NO3_NO2","NTL_PPM","PTL","CL_PPM","NO3N_PPM","SO4_PPM","CA_PPM","MG_PPM","NA_PPM","K_PPM","COLOR","SIO2","NH4ION","CATSUM","ANSUM2","CHLA","SECMEAN","VISIT_NO","LAT_DD","LON_DD","ST","EPA_REG","URBAN","NUT_REG","NUTREG_NAME","ECO_NUTA","LAKE_ORIGIN","ECO3_X_ORIGIN","REF_CLUSTER","RT_NLA","HUC_2","HUC_8","DO2_2M","SAMPLED","REPEAT","ALBERS_X","ALBERS_Y","FLD_LON_DD","FLD_LAT_DD","STATE_NAME","CNTYNAME","NHDNAME","LAKENAME","MDCATY","WGT","WGT_NLA","ADJWGT_CAT","WSA_ECO3","WSA_ECO9","ECO_LEV_3","ECO_L3_NAM","REFCLUS_NAME","REF_NUTR","AREA_HA","SIZE_CLASS","LAKEAREA","LAKEPERIM","SLD","DEPTH_X","DEPTHMAX","ELEV_PT","COM_ID","REACHCODE","DATEPHAB","CLASSP","EcoP6","ssiBedBld","ssiNATBedBld","rviLowWood","RVegQ_7","RVegQ_8","L_RVegQ_8","LRCVQ_7A","LRCVQ_7B","LRCVQ_7C","LRCVQ_7D","LRCVQ_8D","L_LRCVQ_8D","ElevXLat","ElevDLat","ElevXLon","XER","XER_X_Elev","WMT","RDisIXAgAdj5","RDisIXAgAdj4","RDisIXAgAdj3","RDisIXAgAdj2","RDis_InEx","RDis_IX","RvegQ_Var","RVegQ","LogRVegQ","LitCvrQ_Var","LitCvrQ","LogLitCvrQ","LitRipCVQ_Var","LitRipCVQ","LogLitRipCvQ","RVeg_OE","LitCvr_OE","LitRipCvr_OE","DATE_SECCHI","NTL","CLEAR_TO_BOTTOM","TSTATE_TP","TSTATE_TN","TSTATE_CHL","TSTATE_SECCHI"
"193","NLA06608-0057","6/16/2007","6/16/2007",7.2,7.5,158.3,978.48,15.4,11.41,9.7,0.02,0.005,1.756,218,14.742,0.005,3.329,10.85,4.954,7.852,5.19,30,1.269,1.405582452,1424.79,1463.63,125.396,0.5,1,34.9618921,-80.5168614,"NC","Region_4","YES","IX","Southeastern Temperate Forested Plains and Hills","IX","MAN-MADE","EHIGH MAN-MADE","A","TRASH",3,3040105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/16/2007",NA,NA,NA,NA,NA,NA
"194","NLA06608-0057","6/16/2007","6/16/2007",7.2,7.5,158.3,978.48,15.4,11.41,9.7,0.02,0.005,1.756,218,14.742,0.005,3.329,10.85,4.954,7.852,5.19,30,1.269,1.405582452,1424.79,1463.63,125.396,0.5,2,34.9618921,-80.5168614,"NC","Region_4","YES","IX","Southeastern Temperate Forested Plains and Hills","IX","MAN-MADE","EHIGH MAN-MADE","A","TRASH",3,3040105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/16/2007",NA,NA,NA,NA,NA,NA
"195","NLA06608-0057","7/14/2007","7/14/2007",6.86,7.78,151.8,988.45,12.3,10.87,9.95,0.206,0.004,1.219,188,13.437,0,3.444,10.98,4.894,6.697,6.133,19,5.082,14.65375209,1413.58,1439.3,64.56,NA,1,34.9618921,-80.5168614,"NC","Region_4","YES","IX","Southeastern Temperate Forested Plains and Hills","IX","MAN-MADE","EHIGH MAN-MADE","A","TRASH",3,3040105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","NLA06608-0057","7/14/2007","7/14/2007",6.86,7.78,151.8,988.45,12.3,10.87,9.95,0.206,0.004,1.219,188,13.437,0,3.444,10.98,4.894,6.697,6.133,19,5.082,14.65375209,1413.58,1439.3,64.56,NA,2,34.9618921,-80.5168614,"NC","Region_4","YES","IX","Southeastern Temperate Forested Plains and Hills","IX","MAN-MADE","EHIGH MAN-MADE","A","TRASH",3,3040105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","NLA06608-0057","7/14/2007","7/14/2007",6.86,7.76,152.3,973.48,12.5,10.82,9.86,0.23,0.005,0.939,212,13.615,0.005,3.426,10.98,4.895,6.678,6.093,33,5.136,15.96008441,1412.99,1428.85,70.8,0.35,1,34.9618921,-80.5168614,"NC","Region_4","YES","IX","Southeastern Temperate Forested Plains and Hills","IX","MAN-MADE","EHIGH MAN-MADE","A","TRASH",3,3040105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/14/2007",939,"","4: HYPEREUTROPHIC (>50 ug/L)","3: EUTROPHIC (>0.75 to 1.4 mg/","4: HYPEREUTROPHIC (> 30 ug/L)","4: HYPEREUTROPHIC (<= 0.7 m)"
"198","NLA06608-0057","7/14/2007","7/14/2007",6.86,7.76,152.3,973.48,12.5,10.82,9.86,0.23,0.005,0.939,212,13.615,0.005,3.426,10.98,4.895,6.678,6.093,33,5.136,15.96008441,1412.99,1428.85,70.8,0.35,2,34.9618921,-80.5168614,"NC","Region_4","YES","IX","Southeastern Temperate Forested Plains and Hills","IX","MAN-MADE","EHIGH MAN-MADE","A","TRASH",3,3040105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/14/2007",939,"","4: HYPEREUTROPHIC (>50 ug/L)","3: EUTROPHIC (>0.75 to 1.4 mg/","4: HYPEREUTROPHIC (> 30 ug/L)","4: HYPEREUTROPHIC (<= 0.7 m)"
"199","NLA06608-0061","6/12/2007","6/12/2007",8.1,8.5,775.8,4405.83,3.02,6.24,6.08,0.019,0,0.495,20,70.226,0,70.808,39.12,23.61,88.62,7.824,10,16.734,1.275957475,7951.06,7860.86,3.58,NA,1,34.2455815,-113.5793644,"AZ","Region_9","NO","III","Xeric West","III","MAN-MADE","WMTNS MAN-MADE","G","SO-SO",15,15030204,8.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","NLA06608-0061","6/12/2007","6/12/2007",8.1,8.5,775.8,4405.83,3.02,6.24,6.08,0.019,0,0.495,20,70.226,0,70.808,39.12,23.61,88.62,7.824,10,16.734,1.275957475,7951.06,7860.86,3.58,NA,2,34.2455815,-113.5793644,"AZ","Region_9","NO","III","Xeric West","III","MAN-MADE","WMTNS MAN-MADE","G","SO-SO",15,15030204,7.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","NLA06608-0061","6/12/2007","6/12/2007",8.1,8.5,779.4,4367.17,3.49,6.24,6.12,0.019,0.005,0.481,19,70.308,0.005,70.843,39.44,23.83,88.58,7.852,11,16.766,1.17088889,7984,7825.23,3.5,2,1,34.2455815,-113.5793644,"AZ","Region_9","NO","III","Xeric West","III","MAN-MADE","WMTNS MAN-MADE","G","SO-SO",15,15030204,8.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/12/2007",481,"","2: MESOTROPHIC (>10-25 ug/L)","2: MESOTROPHIC (>0.35-0.75 mg/","2: MESOTROPHIC (>2-7 ug/L)","3: EUTROPHIC (0.7-2.1 m)"
"202","NLA06608-0061","6/12/2007","6/12/2007",8.1,8.5,779.4,4367.17,3.49,6.24,6.12,0.019,0.005,0.481,19,70.308,0.005,70.843,39.44,23.83,88.58,7.852,11,16.766,1.17088889,7984,7825.23,3.5,2,2,34.2455815,-113.5793644,"AZ","Region_9","NO","III","Xeric West","III","MAN-MADE","WMTNS MAN-MADE","G","SO-SO",15,15030204,7.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/12/2007",481,"","2: MESOTROPHIC (>10-25 ug/L)","2: MESOTROPHIC (>0.35-0.75 mg/","2: MESOTROPHIC (>2-7 ug/L)","3: EUTROPHIC (0.7-2.1 m)"
"203","NLA06608-0061","8/22/2007","8/22/2007",8.3,8.69,750.4,3985.99,3.11,6.8,6.53,0.005,0.005,0.562,16,71.685,0.005,71.134,30.16,23.65,81.38,6.926,9,17.37,0.515896259,7168.59,7488.95,9.648,1.63,1,34.2455815,-113.5793644,"AZ","Region_9","NO","III","Xeric West","III","MAN-MADE","WMTNS MAN-MADE","G","SO-SO",15,15030204,8.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8/22/2007",NA,NA,NA,NA,NA,NA
"204","NLA06608-0061","8/22/2007","8/22/2007",8.3,8.69,750.4,3985.99,3.11,6.8,6.53,0.005,0.005,0.562,16,71.685,0.005,71.134,30.16,23.65,81.38,6.926,9,17.37,0.515896259,7168.59,7488.95,9.648,1.63,2,34.2455815,-113.5793644,"AZ","Region_9","NO","III","Xeric West","III","MAN-MADE","WMTNS MAN-MADE","G","SO-SO",15,15030204,7.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8/22/2007",NA,NA,NA,NA,NA,NA
"205","NLA06608-0062","8/9/2007","8/9/2007",9,8.98,3835,9844.13,12.3,31.18,28.53,0.046,0.005,2.834,152,68.616,0.005,1712.542,37.38,235.4,477.6,78.61,18,14.069,2.221009121,44023.11,47434.64,2.184,1.16,1,47.3206799,-99.7462943,"ND","Region_8","NO","V","South Central Cultivated Great Plains","V","NATURAL","PLNLOW NATURAL","E","SO-SO",10,10130103,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8/9/2007",NA,NA,NA,NA,NA,NA
"206","NLA06608-0062","8/9/2007","8/9/2007",9,8.98,3835,9844.13,12.3,31.18,28.53,0.046,0.005,2.834,152,68.616,0.005,1712.542,37.38,235.4,477.6,78.61,18,14.069,2.221009121,44023.11,47434.64,2.184,1.16,2,47.3206799,-99.7462943,"ND","Region_8","NO","V","South Central Cultivated Great Plains","V","NATURAL","PLNLOW NATURAL","E","SO-SO",10,10130103,8.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8/9/2007",NA,NA,NA,NA,NA,NA
"207","NLA06608-0062","8/27/2007","8/27/2007",9.1,9.02,3889,9939.72,6.48,30.75,30.01,0.042,0.024,3.131,141,67.645,0.009,1660.717,36.29,243.4,547.1,75.11,20,10.244,1.838476317,47560.21,46424.49,76.4,NA,1,47.3206799,-99.7462943,"ND","Region_8","NO","V","South Central Cultivated Great Plains","V","NATURAL","PLNLOW NATURAL","E","SO-SO",10,10130103,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","NLA06608-0062","8/27/2007","8/27/2007",9.1,9.02,3889,9939.72,6.48,30.75,30.01,0.042,0.024,3.131,141,67.645,0.009,1660.717,36.29,243.4,547.1,75.11,20,10.244,1.838476317,47560.21,46424.49,76.4,NA,2,47.3206799,-99.7462943,"ND","Region_8","NO","V","South Central Cultivated Great Plains","V","NATURAL","PLNLOW NATURAL","E","SO-SO",10,10130103,8.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","NLA06608-0062","8/27/2007","8/27/2007",9.1,8.99,3890,9933.16,4.97,31.18,29.49,0.047,0.022,2.813,120,67.452,0.005,1656.763,36.88,247.4,553.6,75.84,20,10.161,2.252309442,48220.62,46329.52,58.8,2,1,47.3206799,-99.7462943,"ND","Region_8","NO","V","South Central Cultivated Great Plains","V","NATURAL","PLNLOW NATURAL","E","SO-SO",10,10130103,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8/27/2007",2813,"","4: HYPEREUTROPHIC (>50 ug/L)","4: HYPEREUTROPHIC (> 1.4 ug/L)","4: HYPEREUTROPHIC (> 30 ug/L)","3: EUTROPHIC (0.7-2.1 m)"
"210","NLA06608-0062","8/27/2007","8/27/2007",9.1,8.99,3890,9933.16,4.97,31.18,29.49,0.047,0.022,2.813,120,67.452,0.005,1656.763,36.88,247.4,553.6,75.84,20,10.161,2.252309442,48220.62,46329.52,58.8,2,2,47.3206799,-99.7462943,"ND","Region_8","NO","V","South Central Cultivated Great Plains","V","NATURAL","PLNLOW NATURAL","E","SO-SO",10,10130103,8.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8/27/2007",2813,"","4: HYPEREUTROPHIC (>50 ug/L)","4: HYPEREUTROPHIC (> 1.4 ug/L)","4: HYPEREUTROPHIC (> 30 ug/L)","3: EUTROPHIC (0.7-2.1 m)"
"211","NLA06608-0064","6/18/2007","6/18/2007",8.8,8.7,2504,8138.77,13.6,36.48,33.65,0.161,0.062,3.366,2047,76.679,0.168,942.896,120.7,149.7,230.9,62.22,24,22.655,9.186635671,29985.61,29944.67,19.04,0.46,1,48.8940613,-112.1680165,"MT","Region_8","NO","V","South Central Cultivated Great Plains","V","NATURAL","PLNLOW NATURAL","E","TRASH",10,10050002,8.4,"YES","YES",-1194038.621,1371614.049,-112.16885,48.89371,"Montana","TOOLE","Fitzpatrick Lake","Fitzpatrick Lake",0.039366136,25.15800295,5.441933591,"MT","PLNLOW","NPL",42,"Northwestern Glaciated Plains","Plains and Lowlands: Higher-elevation, shallow lakes and reservoirs-northern central Plains","N",25.20779145,"02:>10-50 ha",0.252077914,2.061268745,1.158143269,2.5,2.5,1208,12337192,10050002001029,"6/18/2007","T","CENPL",0,0,0.133571429,0.038163265,0.0035,-1.869666232,0.144081633,NA,NA,NA,NA,NA,59063.60168,24.7066545,-135499.9708,0,0,0,0.462280702,0.445833333,0.421794872,0.383333333,0.311904762,0.462280702,"RVegQ_7",0.038163265,-1.317284077,"",NA,NA,"LRCVQ_7D",NA,NA,0.217343045,NA,NA,"6/18/2007",3366,"","4: HYPEREUTROPHIC (>50 ug/L)","4: HYPEREUTROPHIC (> 1.4 ug/L)","3: EUTROPHIC (>7 to 30 mg/L)","4: HYPEREUTROPHIC (<= 0.7 m)"
"212","NLA06608-0064","6/18/2007","6/18/2007",8.8,8.7,2504,8138.77,13.6,36.48,33.65,0.161,0.062,3.366,2047,76.679,0.168,942.896,120.7,149.7,230.9,62.22,24,22.655,9.186635671,29985.61,29944.67,19.04,0.46,1,48.8940613,-112.1680165,"MT","Region_8","NO","V","South Central Cultivated Great Plains","V","NATURAL","PLNLOW NATURAL","E","TRASH",10,10050002,8.4,"YES","YES",-1194038.621,1371614.049,-112.16885,48.89371,"Montana","TOOLE","Fitzpatrick Lake","Fitzpatrick Lake",0.039366136,25.15800295,5.441933591,"MT","PLNLOW","NPL",42,"Northwestern Glaciated Plains","Plains and Lowlands: Higher-elevation, shallow lakes and reservoirs-northern central Plains","N",25.20779145,"02:>10-50 ha",0.252077914,2.061268745,1.158143269,2.5,2.5,1208,12337192,10050002001029,"6/18/2007","T","CENPL",0,0,0.133571429,0.038163265,0.0035,-1.869666232,0.144081633,NA,NA,NA,NA,NA,59063.60168,24.7066545,-135499.9708,0,0,0,0.462280702,0.445833333,0.421794872,0.383333333,0.311904762,0.462280702,"RVegQ_7",0.038163265,-1.317284077,"",NA,NA,"LRCVQ_7D",NA,NA,0.217343045,NA,NA,"6/18/2007",3366,"","4: HYPEREUTROPHIC (>50 ug/L)","4: HYPEREUTROPHIC (> 1.4 ug/L)","3: EUTROPHIC (>7 to 30 mg/L)","4: HYPEREUTROPHIC (<= 0.7 m)"
"213","NLA06608-0064","6/18/2007","6/18/2007",8.8,8.7,2504,8138.77,13.6,36.48,33.65,0.161,0.062,3.366,2047,76.679,0.168,942.896,120.7,149.7,230.9,62.22,24,22.655,9.186635671,29985.61,29944.67,19.04,0.46,2,48.8940613,-112.1680165,"MT","Region_8","NO","V","South Central Cultivated Great Plains","V","NATURAL","PLNLOW NATURAL","E","TRASH",10,10050002,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/18/2007",3366,"","4: HYPEREUTROPHIC (>50 ug/L)","4: HYPEREUTROPHIC (> 1.4 ug/L)","3: EUTROPHIC (>7 to 30 mg/L)","4: HYPEREUTROPHIC (<= 0.7 m)"
"214","NLA06608-0064","8/26/2007","8/26/2007",8.9,8.76,3016,9184.96,25.3,43.6,38.22,0.048,0.01,4.075,1359,104.673,0,1210.227,127.1,189.4,305.5,83.69,20,21.956,2.451056126,37359.12,37334.29,45.05,NA,1,48.8940613,-112.1680165,"MT","Region_8","NO","V","South Central Cultivated Great Plains","V","NATURAL","PLNLOW NATURAL","E","TRASH",10,10050002,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","NLA06608-0064","8/26/2007","8/26/2007",8.9,8.76,3016,9184.96,25.3,43.6,38.22,0.048,0.01,4.075,1359,104.673,0,1210.227,127.1,189.4,305.5,83.69,20,21.956,2.451056126,37359.12,37334.29,45.05,NA,2,48.8940613,-112.1680165,"MT","Region_8","NO","V","South Central Cultivated Great Plains","V","NATURAL","PLNLOW NATURAL","E","TRASH",10,10050002,6.8,"YES","YES",-1194038.621,1371614.049,-112.16957,48.89417,"Montana","TOOLE","Fitzpatrick Lake","Fitzpatrick Lake",0.039366136,25.15800295,5.441933591,"MT","PLNLOW","NPL",42,"Northwestern Glaciated Plains","Plains and Lowlands: Higher-elevation, shallow lakes and reservoirs-northern central Plains","N",25.20779145,"02:>10-50 ha",0.252077914,2.061268745,1.158143269,1.7,1.7,1208,12337192,10050002001029,"8/26/2007","T","CENPL",0,0,0.104345379,0.029812965,NA,NA,0.352406483,0.183656483,0.162472489,0.049972489,NA,NA,59064.15736,24.70642205,-135500.8406,0,0,0,0.336734694,0.313953488,0.283783784,0.241935484,0.18,0.336734694,"RVegQ_7",0.029812965,-1.399975474,"LITCVR_D",0.070132013,-1.096193946,"LRCVQ_7D",0.049972489,-1.222047924,0.169787376,0.615193098,0.326532209,NA,NA,NA,NA,NA,NA,NA
"216","NLA06608-0064","8/26/2007","8/26/2007",8.9,8.76,3016,9184.96,25.3,43.6,38.22,0.048,0.01,4.075,1359,104.673,0,1210.227,127.1,189.4,305.5,83.69,20,21.956,2.451056126,37359.12,37334.29,45.05,NA,2,48.8940613,-112.1680165,"MT","Region_8","NO","V","South Central Cultivated Great Plains","V","NATURAL","PLNLOW NATURAL","E","TRASH",10,10050002,6.8,"YES","YES",-1194038.621,1371614.049,-112.16957,48.89417,"Montana","TOOLE","Fitzpatrick Lake","Fitzpatrick Lake",0.039366136,25.15800295,5.441933591,"MT","PLNLOW","NPL",42,"Northwestern Glaciated Plains","Plains and Lowlands: Higher-elevation, shallow lakes and reservoirs-northern central Plains","N",25.20779145,"02:>10-50 ha",0.252077914,2.061268745,1.158143269,1.7,1.7,1208,12337192,10050002001029,"8/26/2007","T","CENPL",0,0,0.104345379,0.029812965,NA,NA,0.352406483,0.183656483,0.162472489,0.049972489,NA,NA,59064.15736,24.70642205,-135500.8406,0,0,0,0.336734694,0.313953488,0.283783784,0.241935484,0.18,0.336734694,"RVegQ_7",0.029812965,-1.399975474,"LITCVR_D",0.070132013,-1.096193946,"LRCVQ_7D",0.049972489,-1.222047924,0.169787376,0.615193098,0.326532209,NA,NA,NA,NA,NA,NA,NA
"217","NLA06608-0064","8/26/2007","8/26/2007",8.9,8.77,3009,9261.03,25.2,42.33,37.23,0.039,0.005,3.663,1331,101.405,0.005,1179.797,126.7,186.9,300.8,81.88,27,21.85,2.149846234,36882.4,36685.35,13.78666,0.28,1,48.8940613,-112.1680165,"MT","Region_8","NO","V","South Central Cultivated Great Plains","V","NATURAL","PLNLOW NATURAL","E","TRASH",10,10050002,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8/26/2007",NA,NA,NA,NA,NA,NA
